FECHA,UTILH00,UTILH03,UTILH06,UTILH09,UTILH12,UTILH15,UTILH18,UTILH21,ANNO,MES,DIA,DIASEM
2018-04-24,0.0005289435958277,0.0080354935982994,0.329966879232785,0.662163231004993,0.641995402639775,0.290313411439023,0.0042488506599436,0.0007254436699787,2018,4,24,1
2018-04-25,0.0006327549557565,0.0105220228384992,0.349903603737209,0.657323644273073,0.615307232191408,0.234324484650749,0.0029833407484304,0.0005796134262692,2018,4,25,2
2018-04-26,0.000520292649167,0.008018191704978,0.345271639725147,0.683891937317712,0.670102328340501,0.317687478372633,0.0061977853576548,0.0007242078204557,2018,4,26,3
2018-04-27,0.0006352266548025,0.010822334272579,0.330642888921845,0.685288447278659,0.630494586979089,0.155330218992535,0.0015448119037026,0.0007526323594839,2018,4,27,4
2018-04-28,0.0003064906816945,0.005834445597904,0.217730733105937,0.465120618913441,0.480286964259232,0.234825003707549,0.0030661426664689,0.0004795096149092,2018,4,28,5
2018-04-29,0.0001445943941865,0.0025273122744574,0.0839154184586485,0.353315784270107,0.343781205200455,0.212772504819813,0.0063646250432547,0.0004449058282663,2018,4,29,6
2018-04-30,0.0005141134015522,0.0185043749073113,0.407793267091799,0.679959464135647,0.592599733056503,0.270987196598942,0.0081022294725394,0.0005040002675432,2018,4,30,0
2018-05-01,0.0001430731621882,0.005869699817705,0.242283299661805,0.548088616556525,0.459213048272392,0.14592599170669,0.0030341377498538,0.000207209407307,2018,5,1,1
2018-05-02,0.0002232434685868,0.0200857452261666,0.43640644618599,0.74929018444104,0.700478801737599,0.318067673605715,0.004647410992459,0.0001973422926734,2018,5,2,2
2018-05-03,0.0001036047036535,0.0117542003073606,0.278652250812187,0.591222708177618,0.46325363171488,0.133278817524982,0.0037297693315276,0.0001171719862748,2018,5,3,3
2018-05-04,0.0001208721542624,0.0124584656143389,0.229485651981933,0.402207026865686,0.297970827875586,0.187538080895539,0.0058585993137421,0.0001430731621882,2018,5,4,4
2018-05-05,0.0001073048716411,0.0085695890593432,0.277253587312864,0.42020834412549,0.322010819291196,0.132557284767395,0.0021991331739794,0.0001677409487724,2018,5,5,5
2018-05-06,9.2504199690666e-05,0.0164879485528643,0.198986400649256,0.300757054370268,0.397637319400967,0.245647985751886,0.0072128607972135,0.00017144111676,2018,5,6,6
2018-05-07,0.0001208721542624,0.0027590919294402,0.160475052234038,0.494769195854825,0.423153677843641,0.0940841714213825,0.0019869902093555,0.000148006719505,2018,5,7,0
2018-05-08,0.0001665075594431,0.0069661829313717,0.202590364269205,0.475116370283211,0.48799542165881,0.1689694045443,0.0054688482857121,0.000112238428958,2018,5,8,1
2018-05-09,0.0001406063835298,0.0100089544065301,0.289795923401589,0.605039135443416,0.487425595788716,0.255563202569397,0.0084437833477639,9.37375890198749e-05,2018,5,9,2
2018-05-10,8.51038637154127e-05,0.0106823849802781,0.264991230601869,0.439418382927918,0.46886555316278,0.266901750672814,0.0103777378159635,0.0001640407807847,2018,5,10,3
2018-05-11,0.0001850083993813,0.0243545056945585,0.407834982374867,0.716119411821297,0.682061832273852,0.331637423005671,0.0037100351022603,0.000207209407307,2018,5,11,4
2018-05-12,0.0001332060475545,0.0124041964838537,0.236841585941335,0.406576925259073,0.269313026811417,0.0609010649083468,0.0006080609392999,0.0001973422926734,2018,5,12,5
2018-05-13,0.0001208721542624,0.0169899380098523,0.340014603329658,0.626925629090227,0.595458167134121,0.278489443420731,0.0093490911154033,0.0001677409487724,2018,5,13,6
2018-05-14,0.000177608063406,0.0233431264446072,0.434962147281487,0.666051205391392,0.486086134977195,0.212136797677281,0.0065492973380991,0.0001628073914555,2018,5,14,0
2018-05-15,0.0001702077274308,0.0250809720094626,0.412230781944167,0.665158231517044,0.582512512734745,0.28924953192875,0.0139965021078624,0.0001887085673689,2018,5,15,1
2018-05-16,0.0001147052076164,0.0267645484438327,0.363746247412966,0.601590578878948,0.632766960953361,0.315762468949424,0.012500400851532,0.0001825416207229,2018,5,16,2
2018-05-17,0.0001332060475545,0.0160969641355051,0.300412938747419,0.63451467363285,0.56800538744459,0.257387385387297,0.0062372498378093,0.0001393729942006,2018,5,17,3
2018-05-18,0.0001517068874926,0.0106133151778424,0.261382333424604,0.5250698715055,0.462343390389924,0.226518117255857,0.0067034710042502,0.0001825416207229,2018,5,18,4
2018-05-19,0.0001591072234679,0.0162955398175077,0.357097045539201,0.635958972537353,0.449931793570095,0.16151726621722,0.0040405834424882,5.55025198143996e-05,2018,5,19,5
2018-05-20,0.00012457232225,0.0200697111648869,0.331891501207488,0.561136642270226,0.404815645296963,0.224013103528234,0.0113484152180509,0.000260245148463,2018,5,20,6
2018-05-21,0.0001270391009085,0.0146415647270386,0.326412785807142,0.587676713856142,0.554861157363211,0.246978812838103,0.002870096969069,0.000336715286874,2018,5,21,0
2018-05-22,0.0002281770259036,0.0197292957100252,0.291516501515835,0.591421283859621,0.538236302594805,0.270698123028119,0.0131984992118642,0.0001924087353565,2018,5,22,1
2018-05-23,0.0002429776978541,0.0282507825855294,0.400816997091668,0.655668534018111,0.574789028755239,0.208356459383256,0.0045771078006941,0.0002405109191957,2018,5,23,2
2018-05-24,0.0002368107512081,0.0191261683280421,0.375139064646868,0.681266296156512,0.64357145147723,0.325633283751082,0.0127113104268267,0.0003811173027255,2018,5,24,3
2018-05-25,0.0001763746740768,0.0072116274078843,0.193300475841603,0.606978023468932,0.59868718039799,0.287979140919664,0.0109080952275233,0.0003243813935819,2018,5,25,4
2018-05-26,0.0001652741701139,0.0171367113400282,0.225757116039735,0.465477432675444,0.437453593726489,0.174856371812614,0.0073287993941591,0.0003552161268121,2018,5,26,5
2018-05-27,0.0001887085673689,0.0185452419539847,0.277855481305518,0.461909237346042,0.553609267194064,0.228004351397553,0.0062742515176855,0.0002590117591338,2018,5,27,6
2018-05-28,0.0001665075594431,0.0065764319033417,0.199046836726387,0.334776398848508,0.276990875385743,0.115520477963033,0.004694279786969,0.0003317817295571,2018,5,28,0
2018-05-29,0.0002183099112699,0.0122697570469699,0.288122214081853,0.567534232720832,0.509383626016621,0.295856798565322,0.0099571520547032,0.0002146097432823,2018,5,29,1
2018-05-30,0.0001702077274308,0.0134846455362407,0.138497287776865,0.271937679303974,0.427577845367513,0.194971718382681,0.0071820260639833,0.0001677409487724,2018,5,30,2
2018-05-31,0.0002417443085249,0.0281545782178511,0.366288262820465,0.605518923892478,0.547227710804737,0.27598072952512,0.0154432677910244,0.0003618734226876,2018,5,31,3
2018-06-01,0.0002729750965557,0.017075698945357,0.364039342843196,0.647466188591363,0.554433324603049,0.28466875947574,0.0149164905239523,0.0003061747704611,2018,6,1,4
2018-06-02,0.0002987970651488,0.0127351489866107,0.242287531309137,0.549332870997134,0.517531272248393,0.326055227042733,0.0200513734213248,0.0002446938928585,2018,6,2,5
2018-06-03,0.0001266506078614,0.0034871953776217,0.0789045583152272,0.198970564185421,0.287215297426042,0.252608941041068,0.0157132826976825,0.0003983960868651,2018,6,3,6
2018-06-04,0.0003209301810857,0.0298329810479047,0.385255164086314,0.630115055314346,0.501588051068476,0.288326871693097,0.0147492625368732,0.0002508419806187,2018,6,4,0
2018-06-05,0.0002237903944736,0.0233086303167126,0.273759592553928,0.456121712463772,0.412401430782984,0.141227723941023,0.0073986088107016,0.0001573910466627,2018,6,5,1
2018-06-06,9.59101690601172e-05,0.0135983405081518,0.160431890868983,0.220118756463177,0.300939058924503,0.201476524756505,0.0091458953521686,0.0003086340055652,2018,6,6,2
2018-06-07,0.0002311680997859,0.0240722228165374,0.304079502152446,0.510839693530121,0.428372933166597,0.248007712161286,0.0236787451998805,0.0004131514974897,2018,6,7,3
2018-06-08,0.0003098636231173,0.0371799459214201,0.394148987840312,0.599848019270566,0.453773142939352,0.180785750208113,0.0078351230416803,0.0003959368517609,2018,6,8,4
2018-06-09,0.0003418336794706,0.0246169433920968,0.340478640928312,0.588871223383391,0.511284815083965,0.206257277798886,0.0075572294749164,0.000258219685931,2018,6,9,5
2018-06-10,0.0001463244886942,0.0122814201099032,0.0929086726155564,0.424248795897012,0.373004484415212,0.16349117933849,0.0073051578767456,0.0004229884379061,2018,6,10,6
2018-06-11,0.0002422346577543,0.0193320471533739,0.365798925560183,0.632380010845227,0.595948902013007,0.329023523813388,0.0282049674089868,0.0004758619926444,2018,6,11,0
2018-06-12,0.000164768751975,0.0302682656613314,0.377310605082501,0.481878511326622,0.409863500155547,0.216298334728949,0.0165076156363086,0.0005447205755593,2018,6,12,1
2018-06-13,0.0003110932406693,0.0262953713506488,0.382289326550763,0.615080521505396,0.51550486252261,0.283330935579107,0.0242578950668973,0.0006135791584743,2018,6,13,2
2018-06-14,0.0003393744443665,0.0395445004740176,0.414308567606217,0.691897189217238,0.654798398054253,0.338774391001167,0.0219929395360161,0.0005508686633196,2018,6,14,3
2018-06-15,0.0002373161875461,0.0238373658640953,0.330164608901693,0.607181458351009,0.587950239836904,0.284945423424952,0.0219978580062243,0.0004758619926444,2018,6,15,4
2018-06-16,0.0002360865699941,0.0397068099908885,0.397552569224394,0.662166266426154,0.613612358148245,0.30841267440588,0.0164449051411539,0.0005398021053511,2018,6,16,5
2018-06-17,0.0002496123630667,0.0376152305348467,0.404984377709001,0.624808025959686,0.545557945112332,0.353137553626695,0.0306974021869978,0.0006615342430043,2018,6,17,6
2018-06-18,0.0003110932406693,0.0400351178772866,0.408876117261248,0.677184815206926,0.646465279903991,0.361121460392174,0.0303309761564861,0.0006418603621715,2018,6,18,0
2018-06-19,0.0003319967390542,0.0397031211382324,0.41166857872196,0.673347178826969,0.653803637454642,0.365797695942631,0.0304588563818995,0.0006344826568592,2018,6,19,1
2018-06-20,0.0003897887640007,0.0380345301200967,0.396468046543484,0.657317884418409,0.646678003740497,0.361973585355747,0.0278901853156613,0.0005557871335278,2018,6,20,2
2018-06-21,0.0002643677736913,0.0366954766059113,0.392353746214315,0.647426840829697,0.607185147203665,0.331904517737848,0.0210744152246327,0.00046725466978,2018,6,21,3
2018-06-22,0.0002680566263475,0.032472969932162,0.377784007840041,0.645661110024949,0.602926981620906,0.318752528401091,0.0260974029247683,0.0004451215538431,2018,6,22,4
2018-06-23,0.0002299384822338,0.0338808820292624,0.345848380778127,0.615523183824135,0.612551198200824,0.330124031522476,0.0241005040202346,0.000537342870247,2018,6,23,5
2018-06-24,0.0003110932406693,0.0204731322416789,0.277843152444295,0.599565207233594,0.56838456534864,0.305236572268927,0.0266617973811605,0.0004992247261334,2018,6,24,6
2018-06-25,0.0004131514974897,0.0309162741112632,0.370899379166098,0.641241864542871,0.622131148548867,0.337700934878225,0.0267822999012617,0.0005557871335278,2018,6,25,0
2018-06-26,0.0004291365256664,0.0221884487267925,0.350434854247283,0.642344831487063,0.624376430198915,0.346396790206342,0.0269814979446943,0.0005545575159758,2018,6,26,1
2018-06-27,0.0003553594725432,0.0305978031652815,0.369754605225137,0.638828125288192,0.612278223104268,0.216583606001026,0.0077527386656928,0.0003725741182719,2018,6,27,2
2018-06-28,0.0001450948711422,0.0249784509524003,0.349673720982563,0.575061388656286,0.393762887928967,0.098909206269574,0.0045090075633775,0.0003418336794706,2018,6,28,3
2018-06-29,0.0001438652535901,0.0251776489958328,0.37598015889118,0.631173756026663,0.552202798363625,0.294822941220592,0.0146558116029171,0.000443891936291,2018,6,29,4
2018-06-30,0.00046725466978,0.0313023740226077,0.378187322397115,0.651656725208758,0.645015560810121,0.346345146269156,0.022363054419184,0.0003084953045675,2018,6,30,5
2018-07-01,0.0002396472392638,0.0318607932200724,0.386287999449426,0.647242950684285,0.609709277174768,0.20119921936448,0.0168699366839704,0.000320758612553,2018,7,1,6
2018-07-02,0.0002162969954381,0.0216886896334749,0.331717250668554,0.611754266949819,0.603609947695454,0.331670550180903,0.0271563335692937,0.0002187549158408,2018,7,2,0
2018-07-03,0.0002384182790624,0.0286753283781658,0.365748387604216,0.628407906638351,0.604548873289287,0.291424561507,0.023629217791411,0.0002359603586597,2018,7,3,1
2018-07-04,0.0003060110901368,0.0327948029731005,0.387175308714802,0.662343184678307,0.655709257511405,0.342136375255624,0.0239339999213465,0.0001265829007393,2018,7,4,2
2018-07-05,0.0002974083687273,0.0293782936133396,0.385805018090294,0.643665447538147,0.590310140396413,0.328583402155105,0.02876995831367,0.0001314987415447,2018,7,5,3
2018-07-06,0.0002900346075192,0.0317440420009438,0.387353507943999,0.645218853232657,0.597476207330502,0.341627585732264,0.0246308203555136,0.0001855729904042,2018,7,6,4
2018-07-07,0.0003047821299355,0.02612646492056,0.358706445650464,0.569383406087777,0.560785600519113,0.321444372345446,0.0227738614912695,0.0002150680352367,2018,7,7,5
2018-07-08,0.0003047821299355,0.0271968892559383,0.369566766949819,0.638976964369986,0.627951962403649,0.340660394053799,0.0186998584237848,0.0001941757118137,2018,7,8,6
2018-07-09,0.0002445630800692,0.0218558282208589,0.30408776742174,0.584355828220859,0.58512884418751,0.27273822164543,0.019324170206072,0.0002150680352367,2018,7,9,0
2018-07-10,0.0002888056473179,0.0226669419537518,0.361433508337266,0.634558852446122,0.595845377143307,0.347488496932515,0.0262481319804939,0.0001904888312096,2018,7,10,1
2018-07-11,0.0002199838760421,0.0262370713386818,0.346259536731162,0.595782700173038,0.56435327198364,0.160964291332389,0.0116530006292276,0.0002408761994651,2018,7,11,2
2018-07-12,0.0003183006921503,0.0161067523989303,0.346168593676262,0.636007796523517,0.58809063827277,0.275021629699544,0.0119971094856064,0.0002482499606732,2018,7,12,3
2018-07-13,0.0002716002044989,0.0250142559383357,0.363984829715274,0.526546769309423,0.43851757904672,0.226550210397986,0.0137459198521315,0.0002494789208746,2018,7,13,4
2018-07-14,0.00029986628913,0.0214674767972314,0.358944863929527,0.639784391222275,0.632403256252949,0.328255269781343,0.0221126809029416,0.0002617685228881,2018,7,14,5
2018-07-15,0.0003010952493314,0.0262235527764669,0.374095485291804,0.637723424964606,0.627445630800692,0.323349260657543,0.0195109721566777,0.0001216670599339,2018,7,15,6
2018-07-16,0.0001511621047663,0.0062271413402548,0.13164990364952,0.381707664778984,0.623672722982539,0.317112287635677,0.0216026624193802,0.0001868019506056,2018,7,16,0
2018-07-17,0.000383435582822,0.0278666725656756,0.383337266005978,0.644188984583923,0.630949396334749,0.365035590687431,0.0263882334434482,0.0002482499606732,2018,7,17,1
2018-07-18,0.0003047821299355,0.0225219246499921,0.358982961695768,0.609178366367783,0.626911033113104,0.283850479786063,0.0107153039955954,0.000258081642284,2018,7,18,2
2018-07-19,0.0004645469561113,0.0214146315085732,0.363397386739028,0.64402307495674,0.632397111451943,0.343928199229196,0.0208210437313198,0.0002519368412773,2018,7,19,3
2018-07-20,0.0002445630800692,0.0216026624193802,0.36351782483876,0.644775198599969,0.621824366839704,0.212741613575586,0.0037114598080855,0.0002408761994651,2018,7,20,4
2018-07-21,0.0001622227465785,0.0187232086676105,0.305905399559541,0.462692455167532,0.584958018719522,0.20785772573541,0.0102999154475381,0.0001351856221488,2018,7,21,5
2018-07-22,0.0001364145823501,0.00386999567406,0.123511729196162,0.431775503382098,0.517483187824445,0.327941884929998,0.0264312470504955,0.0002593106024854,2018,7,22,6
2018-07-23,0.0002310445178543,0.0246123859524933,0.38746411436212,0.662801586833412,0.651813453673116,0.354276044124587,0.0219959296838131,0.0002986373289287,2018,7,23,0
2018-07-24,0.0001351856221488,0.0191263076136542,0.344711046877458,0.628385785354727,0.577995959178858,0.259177874783703,0.0157995123485921,0.00025439476168,2018,7,24,1
2018-07-25,0.0002224417964448,0.0145422860626081,0.30485095170678,0.609566717791411,0.619813787950291,0.318058586990719,0.0184466926223061,0.0002974083687273,2018,7,25,2
2018-07-26,0.0002728291647003,0.0201303680981595,0.365208874075822,0.64560351777568,0.637240443605474,0.344590608777725,0.0181357656913638,0.000296179408526,2018,7,26,3
2018-07-27,0.0002814318861098,0.0154566324524147,0.348393011640711,0.635529731005191,0.582174423863458,0.308435828614126,0.0060280497876356,0.0001560779455718,2018,7,27,4
2018-07-28,0.0001192091395312,0.0106341926223061,0.32465441639138,0.621470426301715,0.593802845288658,0.314644535551361,0.0173123623564574,0.0002924925279219,2018,7,28,5
2018-07-29,0.000278973965707,0.0169301557338367,0.344107627418594,0.631152174767972,0.629576647789838,0.334991200644958,0.0178162360390121,0.0002421051596665,2018,7,29,6
2018-07-30,0.0002396472392638,0.0151887191285197,0.346022347412301,0.62861560091238,0.582307151565204,0.308498505584395,0.0180018090294164,0.0002408761994651,2018,7,30,0
2018-07-31,0.0002457920402705,0.0161694293691993,0.35066290113261,0.629726580934403,0.608776496381941,0.328620270961145,0.0159101187667139,0.0004289071102721,2018,7,31,1
2018-08-01,0.0004719207173194,0.0154013292433538,0.349543318389177,0.62998712049709,0.604080639452572,0.310382501573069,0.0166696161711499,0.0004338229510775,2018,8,1,2
2018-08-02,0.0003662301400031,0.015036328063552,0.3435681138902,0.627561153059619,0.606952719443134,0.310902351738241,0.0153767500393267,0.0004473415132924,2018,8,2,3
2018-08-03,0.0004522573540978,0.0144206190026742,0.344686467673431,0.624446967909391,0.595422614834041,0.302809648812333,0.012618963347491,0.0004338229510775,2018,8,3,4
2018-08-04,0.0003920383042315,0.0144525719679094,0.336234908368727,0.607993648733679,0.562101816894762,0.313858001022495,0.0135542020607205,0.0004117016674532,2018,8,4,5
2018-08-05,0.0004153885480572,0.0112744808872109,0.327617439436841,0.610236501101148,0.582582438650307,0.248335987887368,0.0058191265534056,0.0004301360704734,2018,8,5,6
2018-08-06,0.000383435582822,0.0115964684599654,0.328208569293692,0.619842054034922,0.538683980257983,0.235415929290546,0.0112867704892245,0.0003969541450369,2018,8,6,0
2018-08-07,0.0003908093440302,0.0107214487966022,0.30229840136857,0.574404937470505,0.552187794950448,0.179846035865975,0.0046172034764826,0.0003109269309422,2018,8,7,1
2018-08-08,0.0003994120654396,0.0056974594934717,0.248542453201196,0.533787802815794,0.530166057102407,0.140980169498191,0.0019589625609564,0.0001683675475853,2018,8,8,2
2018-08-09,0.0001130643385244,0.0056470721252163,0.179585496303288,0.40641345170678,0.177882157464213,0.128652469718421,0.0069903256252949,0.0002642264432908,2018,8,9,3
2018-08-10,0.000383435582822,0.006785089271669,0.246342614440774,0.467036829479314,0.451727672251062,0.307555893109958,0.0102384674374705,0.000425220229668,2018,8,10,4
2018-08-11,0.0005038736825546,0.0102986864873368,0.323364008179959,0.600672732814221,0.583732745398773,0.266619228802894,0.0068207291175082,0.000404327906245,2018,8,11,5
2018-08-12,0.0004338229510775,0.0083397239263803,0.2801599123014,0.570687332861413,0.50069927835457,0.126654180431021,0.000780389727859,0.0003674591002044,2018,8,12,6
2018-08-13,0.0004104727072518,0.0091999960673273,0.29184240797546,0.59449474988202,0.572488988516596,0.249784931964763,0.0062074779770331,0.000358856378795,2018,8,13,0
2018-08-14,0.0003920383042315,0.0084036298568507,0.306100804231556,0.608100568271197,0.628860163992449,0.329344128519742,0.0106710614283467,0.0004166175082586,2018,8,14,1
2018-08-15,0.0004866682397357,0.0109844462796917,0.360132039484033,0.666113634576058,0.646041027607362,0.335468037203083,0.0101352347805569,0.0003699170206072,2018,8,15,2
2018-08-16,0.0004706917571181,0.0091913933459178,0.313087442976247,0.581032719836401,0.488010264275602,0.147621470426302,0.0025169104923706,0.000170825467988,2018,8,16,3
2018-08-17,0.0002765160453043,0.0047659076608463,0.201567907424886,0.433167915290231,0.328402745005506,0.0811015416076766,0.0018753932672644,0.0003908093440302,2018,8,17,4
2018-08-18,0.0003723749410099,0.0071500904514708,0.308220760578889,0.611942297860626,0.576223798568507,0.271640760185622,0.008087787085103,0.000421533349064,2018,8,18,5
2018-08-19,0.0004547152745005,0.0082745890357086,0.339422831131037,0.647027882649048,0.62751691049237,0.309825782601856,0.00676788382885,0.0001966336322164,2018,8,19,6
2018-08-20,0.0004178464684599,0.0070837266005977,0.331977790231241,0.64813763371087,0.632476993865031,0.312675741308793,0.0056679644486392,0.0005419714487966,2018,8,20,0
2018-08-21,0.0002802029259084,0.0053496637564889,0.314022681689476,0.595575005899009,0.613758701038225,0.295246627733207,0.004855621755545,0.0005812981752398,2018,8,21,1
2018-08-22,0.0002150680352367,0.0061251376435425,0.326401997797703,0.62625353940538,0.59096148930313,0.241108472943212,0.0020019761680037,0.0005554900110114,2018,8,22,2
2018-08-23,0.000237189318861,0.0066216375648891,0.329609583923234,0.633022652194431,0.538097766241938,0.17479992527922,0.0013813512663205,0.0007459788422211,2018,8,23,3
2018-08-24,0.0002629974830895,0.0055327788264904,0.326241004011326,0.638922890121126,0.607092820906088,0.264037183419852,0.0024284253578732,0.0005985036180588,2018,8,24,4
2018-08-25,0.0002236707566462,0.0048949484819883,0.307075369671229,0.59337762505899,0.493696663127261,0.215771000471921,0.0030539661003618,0.0007054231555765,2018,8,25,5
2018-08-26,0.0002224417964448,0.0047855710240679,0.251868019506056,0.542861215982382,0.605481654082114,0.28925298883121,0.0038466454302343,0.0008995988673902,2018,8,26,6
2018-08-27,0.0002322734780556,0.0054701018562214,0.31569775444392,0.622975902548372,0.578689092732421,0.27090338406481,0.0027565577316344,0.0007631842850401,2018,8,27,0
2018-08-28,0.0001818861098002,0.0048040054270882,0.273661170756646,0.588579764432909,0.452932053248388,0.0730530812490168,0.0004436546326883,0.000884851344974,2018,8,28,1
2018-08-29,0.0001806571495988,0.0036217457133868,0.308776250589901,0.558278521708353,0.503640180116407,0.225510510067642,0.0019098041529023,0.0005567189712128,2018,8,29,2
2018-08-30,0.000233502438257,0.0028991171149913,0.254281697341513,0.5299780261916,0.504776968302658,0.216131085810917,0.0011244985842378,0.0003822066226207,2018,8,30,3
2018-08-31,0.0002162969954381,0.001748810366525,0.165501612395784,0.315644909155262,0.440553966100362,0.217584945729117,0.0016873623564574,0.0004055644335447,2018,8,31,4
2018-09-01,0.0002765262404967,0.0025329803629499,0.258808897016712,0.504346992500608,0.516209353715161,0.22360526309321,0.0015805010901278,0.0005923806574196,2018,9,1,5
2018-09-02,0.0003207704389761,0.0019332256724503,0.252277961718936,0.577647339325964,0.596932893840962,0.243599953789393,0.0015460889357549,0.0003871367366954,2018,9,2,6
2018-09-03,0.0001560837001914,0.0022122099239737,0.208435648042317,0.450138017319146,0.372391128546603,0.118869413248188,0.0004682511005744,0.0004276939186349,2018,9,3,0
2018-09-04,0.0003637856319423,0.0020241720804359,0.284135013629671,0.605914466132295,0.494304788451281,0.179955903282182,0.0006661209882187,0.000501434249434,2018,9,4,1
2018-09-05,0.0003600986154023,0.0025833695889959,0.288890035960701,0.601549038548987,0.386516088911175,0.0720430741852308,0.0007644414292842,0.0005370754093202,2018,9,5,2
2018-09-06,0.0002077019317508,0.0013850892135102,0.225164871089612,0.555650598648585,0.465150319664334,0.188963284689295,0.0008209756828969,0.0004682511005744,2018,9,6,3
2018-09-07,0.0003256864610294,0.001986072909523,0.305039168405709,0.607074647336868,0.553738266069862,0.214068180309857,0.0006464569000056,0.0003650146374556,2018,9,7,4
2018-09-08,0.0002789842515233,0.0022601411389931,0.280197279964998,0.547839039605932,0.338477950412086,0.150883777864628,0.0006784110433519,0.0003687016539956,2018,9,8,5
2018-09-09,0.0001732897773779,0.0008861129751028,0.178592936167912,0.510085219242294,0.396136744069434,0.0740795363207999,0.0004621060730078,0.000443670990308,2018,9,9,6
2018-09-10,0.0001511676781382,0.000524785354187,0.103181157870674,0.408876615220496,0.376213335693024,0.155625281135011,0.0005739455747198,0.0002789842515233,2018,9,10,0
2018-09-11,0.0003551825933491,0.0022269579901335,0.281884704534785,0.575888632436405,0.526757908035976,0.198730191503639,0.0005432204368868,0.0003748466815622,2018,9,11,1
2018-09-12,0.0002249080089373,0.0008996320357493,0.236673278716328,0.485517399031052,0.456828723333653,0.129287692984591,0.0005309303817536,0.0003981977863152,2018,9,12,2
2018-09-13,0.0002900453011432,0.0010839828627471,0.294786804413605,0.632492939363326,0.597388854886403,0.231223868270273,0.0005223273431604,0.0004399839737681,2018,9,13,3
2018-09-14,0.0003502665712958,0.0016333483272006,0.299455796358703,0.588503145025109,0.524829598385578,0.206191483974997,0.0004559610454412,0.0002839002735766,2018,9,14,4
2018-09-15,9.2175413498905e-05,0.0004461290013347,0.115677685930099,0.377452173250449,0.200535600602704,0.0403679150904671,0.000308480383843,0.0002458011026637,2018,9,15,5
2018-09-16,0.0002421140861237,0.0006292508228191,0.223820339058041,0.553772678224235,0.561932045827158,0.204801478739434,0.0004190908800416,0.0004338389462015,2018,9,16,6
2018-09-17,0.0001646867387847,0.0009537082783353,0.261452487875861,0.509970921729555,0.526851312454988,0.162271742951039,0.0005088082825139,0.0002728392239567,2018,9,17,0
2018-09-18,0.000223679003424,0.0003232284500028,0.063302386974508,0.415389115435572,0.372210464736145,0.135502773865444,0.0003035643617897,0.0003170834224362,2018,9,18,1
2018-09-19,0.0002802132570366,0.0010237615925945,0.27465815211647,0.598313067032419,0.556277391460378,0.173358601686687,0.0005112662935405,0.0006317088338458,2018,9,19,2
2018-09-20,0.0007853345230106,0.0009033190522892,0.275920340778649,0.614501527653853,0.581372455036833,0.202071857494353,0.0008000825891704,0.0004154038635017,2018,9,20,3
2018-09-21,0.0005407624258602,0.001087669879287,0.283562297060465,0.601953381362869,0.552118436803308,0.174456103610081,0.0003269154665427,0.0005690295526665,2018,9,21,4
2018-09-22,0.0004657930895478,0.0008615328648364,0.263581125424929,0.593437602161083,0.580284785157546,0.210048103275791,0.0002937323176831,0.0006833270654052,2018,9,22,5
2018-09-23,0.000335518505136,0.0011712422541927,0.290547964398168,0.621343401346498,0.588022603869401,0.208297999424825,0.0004768541391676,0.0006464569000056,2018,9,23,6
2018-09-24,0.0003121674003829,0.0009979524768148,0.256903938471068,0.515672278305841,0.510869324759791,0.172299198934206,0.0002679232019034,0.0004338389462015,2018,9,24,0
2018-09-25,0.0002617781743368,0.0006317088338458,0.212499969274862,0.487504700946088,0.430897936008141,0.125376997441211,0.0001978698876443,0.0006759530323253,2018,9,25,1
2018-09-26,0.0002925033121698,0.000694388115025,0.161471660361868,0.543833710638026,0.528522759953101,0.143272546720645,0.0001450226505716,0.0006108157401194,2018,9,26,2
2018-09-27,0.0004387549682547,0.0010274486091344,0.270608578950085,0.635051728842056,0.599574026689084,0.196996064724346,0.00027406822947,0.0007275712638846,2018,9,27,3
2018-09-28,0.0004387549682547,0.0010299066201611,0.278842915889321,0.631485154842405,0.597074229474993,0.195232441812734,0.0004448999958213,0.0006857850764318,2018,9,28,4
2018-09-29,0.0003281444720561,0.0009549372838486,0.28001661615454,0.618914886452181,0.550351126875155,0.163939503432612,0.0003662436429689,0.000443670990308,2018,9,29,5
2018-09-30,0.0003564115988624,0.0008394107655966,0.250765055932041,0.612627294246042,0.568403988860294,0.179803506598531,0.0003330604941093,0.0002985838855069,2018,9,30,6
2018-10-01,0.0002407670149189,0.0005331269616062,0.248072328376727,0.567408007960052,0.545402394157715,0.15175815199032,0.0001781184549145,0.0002260261772708,2018,10,1,0
2018-10-02,0.0002395386117816,0.0006056027467094,0.267700982108308,0.62349689521107,0.605633456787849,0.188029211426606,0.0001940876956999,0.0002260261772708,2018,10,2,1
2018-10-03,0.0002333965960949,0.0005650654431771,0.285537395662509,0.631345162855546,0.584883270991874,0.17126273700503,0.0001793468580518,0.0002149705490347,2018,10,3,2
2018-10-04,0.0002333965960949,0.0005650654431771,0.283063391743902,0.625552013659843,0.579822250066027,0.168651151935042,0.0001744332455025,0.0002137421458974,2018,10,4,3
2018-10-05,0.0002223409678588,0.0005699790557265,0.266325170594486,0.587803185249335,0.548511482498326,0.155073612058005,0.0001682912298158,0.0002063717270733,2018,10,5,4
2018-10-06,0.0002039149207987,0.0004299410980695,0.197964536001425,0.5269996867572,0.504097338664603,0.116276955771345,0.0001596924078544,0.0002026865176613,2018,10,6,5
